Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/6f14a250/bella-vistastraat,Buy,amsterdam,1096 GM Amsterdam (Omval/Overamstel),Appartement Bella Vistastraat 200,1096 GM,750000,k.k.,86,m²,3,,52.33817611,4.91884332
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/b1b66ae4/jan-van-riebeekstraat,Buy,amsterdam,1057 ZW Amsterdam (Chassébuurt),Appartement Jan van Riebeekstraat 21 2,1057 ZW,297000,k.k.,32,m²,2,,52.37060011,4.85805379
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/657b2f9f/overtoom,Buy,amsterdam,1054 HM Amsterdam (Helmersbuurt),Appartement Overtoom 114 4,1054 HM,350000,k.k.,31,m²,2,,,
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/3c30b23c/fleerde,Buy,amsterdam,1102 AV Amsterdam (Amsterdamse Poort e.o.),Appartement Fleerde 1,1102 AV,375000,k.k.,93,m²,2,,52.31767224,4.95504597
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/8580bf33/keizersgracht,Buy,amsterdam,1015 CE Amsterdam (Grachtengordel-West),Appartement Keizersgracht 65 C,1015 CE,1195000,k.k.,129,m²,4,,52.37820039,4.88899929
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/39a41db9/pontsteiger,Buy,amsterdam,1014 ZP Amsterdam (Houthavens),Appartement Pontsteiger 114,1014 ZP,4950000,k.k.,330,m²,5,,52.39326567,4.88621718
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/08690024/zuid-hollandstraat,Buy,amsterdam,1082 EM Amsterdam (Buitenveldert-West),Appartement Zuid-Hollandstraat 104 1,1082 EM,580000,k.k.,99,m²,5,,,
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/792e7401/van-ostadestraat,Buy,amsterdam,1073 TP Amsterdam (Nieuwe Pijp),Appartement Van Ostadestraat 271 C,1073 TP,400000,k.k.,38,m²,1,,,
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/ef170127/nachtwachtlaan,Buy,amsterdam,1058 EE Amsterdam (Overtoomse Veld),Appartement Nachtwachtlaan 152,1058 EE,675000,k.k.,100,m²,4,,52.36176532,4.84397294
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/b1298efa/dirk-bonsstraat,Buy,amsterdam,1063 TZ Amsterdam (Slotermeer-Noordoost),Appartement Dirk Bonsstraat 10 3,1063 TZ,325000,k.k.,68,m²,3,,52.37844209,4.83492699
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/f92993a4/leidsekruisstraat,Buy,amsterdam,1017 RH Amsterdam (De Weteringschans),Appartement Leidsekruisstraat 2 A 1,1017 RH,395000,k.k.,40,m²,2,,,
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/fb8e1159/leidsekruisstraat,Buy,amsterdam,1017 RH Amsterdam (De Weteringschans),Appartement Leidsekruisstraat 2 A 2,1017 RH,395000,k.k.,40,m²,2,,,
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/0dc46300/vrijzicht,Buy,amsterdam,1068 CE Amsterdam (Osdorp-Oost),Appartement Vrijzicht 60,1068 CE,349000,k.k.,72,m²,3,,52.36244936,4.80832078
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/e1618ace/dalsteindreef,Buy,amsterdam,1102 WX Amsterdam (Venserpolder),Appartement Dalsteindreef 154,1102 WX,340000,k.k.,58,m²,3,,52.32556469,4.94516852
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/e953201b/eerste-oosterparkstraat,Buy,amsterdam,1091 HA Amsterdam (Oosterparkbuurt),Appartement Eerste Oosterparkstraat 167,1091 HA,750000,k.k.,92,m²,5,,,
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/8d9f9476/voetboogstraat,Buy,amsterdam,1012 XL Amsterdam (Burgwallen-Nieuwe Zijde),Appartement Voetboogstraat 2 E,1012 XL,625000,k.k.,79,m²,4,,52.36813864,4.89066791
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/b364efb2/voetboogstraat,Buy,amsterdam,1012 XL Amsterdam (Burgwallen-Nieuwe Zijde),Appartement Voetboogstraat 2 E,1012 XL,625000,k.k.,79,m²,4,,52.36813864,4.89066791
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/55ac293c/singel,Buy,amsterdam,1012 VG Amsterdam (Burgwallen-Nieuwe Zijde),Appartement Singel 99 A,1012 VG,375000,k.k.,33,m²,1,,52.37584708,4.89135082
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/8ef93575/heemstedestraat,Buy,amsterdam,1059 CX Amsterdam (Hoofddorppleinbuurt),Appartement Heemstedestraat 7 3,1059 CX,525000,k.k.,62,m²,3,,52.35145974,4.84845626
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/5e14f294/herengracht,Buy,amsterdam,1015 BS Amsterdam (Grachtengordel-West),Appartement Herengracht 86 1,1015 BS,725000,k.k.,73,m²,2,,52.3765389,4.8891008
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/3dd40bf4/gouden-leeuw,Buy,amsterdam,1103 KA Amsterdam (Geerdinkhof/Kantershof),Appartement Gouden Leeuw 124,1103 KA,400000,k.k.,108,m²,5,,52.32368513,4.97469451
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/505ac680/ijsselmeerstraat,Buy,amsterdam,1024 ML Amsterdam (Waterlandpleinbuurt),Appartement IJsselmeerstraat 51 B,1024 ML,650000,k.k.,114,m²,4,,52.38956256,4.96308928
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/daeae29d/gerard-doustraat,Buy,amsterdam,1072 VN Amsterdam (Oude Pijp),Appartement Gerard Doustraat 83 G,1072 VN,400000,k.k.,44,m²,3,,52.35585239,4.89204373
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/cad3aefe/zocherstraat,Buy,amsterdam,1054 LX Amsterdam (Overtoomse Sluis),Appartement Zocherstraat 18 3,1054 LX,698000,k.k.,80,m²,3,,52.35760967,4.85730145
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/e4b43944/zocherstraat,Buy,amsterdam,1054 LX Amsterdam (Overtoomse Sluis),Appartement Zocherstraat 20 4,1054 LX,598000,k.k.,83,m²,3,,52.35760967,4.85730145
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/749ccd6a/zocherstraat,Buy,amsterdam,1054 LX Amsterdam (Overtoomse Sluis),Appartement Zocherstraat 20 H,1054 LX,729000,k.k.,78,m²,3,,52.35760967,4.85730145
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/4b1701f5/kanaalstraat,Buy,amsterdam,1054 XH Amsterdam (Helmersbuurt),Appartement Kanaalstraat 8 1,1054 XH,485000,k.k.,56,m²,4,,52.36301323,4.86632709
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/b85b4b97/eksterstraat,Buy,amsterdam,1021 EA Amsterdam (IJplein/Vogelbuurt),Appartement Eksterstraat 3,1021 EA,525000,k.k.,88,m²,4,,52.38597902,4.91569357
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/fdface89/nassaukade,Buy,amsterdam,1053 LK Amsterdam (Da Costabuurt),Appartement Nassaukade 153 A,1053 LK,330000,k.k.,26,m²,1,,52.37126214,4.87407301
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/4936eb15/de-boelelaan,Buy,amsterdam,1082 RD Amsterdam (Buitenveldert-West),Appartement De Boelelaan 293,1082 RD,310000,k.k.,68,m²,2,,52.3347039,4.87710507
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/477447fe/spinozastraat,Buy,amsterdam,1018 HE Amsterdam (Weesperbuurt/Plantage),Appartement Spinozastraat 21 3,1018 HE,895000,k.k.,105,m²,3,,,
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/74ec84b4/omval,Buy,amsterdam,1096 HR Amsterdam (Omval/Overamstel),Appartement Omval 263,1096 HR,795000,k.k.,87,m²,3,,52.34440758,4.9159188
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/0b7cd340/spuistraat,Buy,amsterdam,1012 TS Amsterdam (Burgwallen-Nieuwe Zijde),Appartement Spuistraat 6 2V,1012 TS,700000,k.k.,96,m²,3,,52.376999,4.89348122
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/appartement-te-koop/amsterdam/0ea47d0c/chestertonlaan,Buy,amsterdam,1102 ZC Amsterdam (Venserpolder),Appartement Chestertonlaan 194,1102 ZC,235000,k.k.,46,m²,2,,52.32407615,4.9471139
