1056 VE,52.37233655,4.85720238
1093 MJ,52.35983307,4.9282986
1073 BZ,52.35646726,4.89865761
1058 HZ,52.35391231,4.8521091
1058 XZ,52.36341129,4.85630918
1017 VC,52.36073333,4.89197038
1079 BT,52.34276024,4.90710751
1019 WJ,52.37195619,4.94613807
1087 LD,52.35141243,5.00966554
1025 LH,52.39169516,4.93260786
1061 AG,52.3718693,4.83732216
1034 CK,52.40485649,4.90875699
1092 JB,52.35516065,4.92477713
1035 XM,52.41870457,4.89606234
1078 LL,52.34390745,4.89696921
1034 TR,52.41367266,4.91880289
1055 ND,52.3831463,4.8504512
1107 LG,52.29339346,4.98605144
1076 LZ,52.3447202,4.86573202
1102 CA,52.31270488,4.95498802
1058 AG,52.35941206,4.85561841
1059 BD,52.34861667,4.84703691
1057 NJ,52.3647975,4.84405933
1107 KD,52.2955157,4.98373145
1013 AW,52.39244861,4.89045817
1061 BM,52.37697669,4.83911371
1096 GJ,52.33908021,4.92020259
1054 VE,52.36131734,4.86403746
1076 LJ,52.34536439,4.86276529
1057 RW,52.36486401,4.85400722
1056 TJ,52.37281485,4.85650868
1062 AL,52.36252152,4.83616571
1051 KS,52.38534993,4.87545427
1025 VN,52.39731544,4.92993126
1011 TE,52.37421081,4.90655606
1185 BN,52.29578791,4.86371087
1181 JM,52.3146523,4.86705551
1185 KM,52.29418814,4.84924622
1182 HN,52.3152911,4.84809923
1185 BE,52.29387713,4.86465053
1187 NL,52.26312398,4.79933215
1188 CG,52.28374182,4.8494997
1186 WD,52.27824514,4.86250956
1186 DJ,52.29388094,4.86838475
1111 LS,52.34536567,4.9627267
1113 LH,52.34782885,4.98433792
1111 KD,52.34612251,4.96159102
1111 GE,52.34027415,4.96562564
1111 LP,52.34530164,4.96413234
1112 NM,52.33392646,4.95580847
1112 WW,52.33063481,4.9593279
1112 PR,52.33256481,4.95862463
1111 NN,52.3437599,4.9685713
1504 HJ,52.43744821,4.85113041
1502 GL,52.4444951,4.82348318
1507 EC,52.44147499,4.81090015
1507 XA,52.44972938,4.79862793
1505 TK,52.43213289,4.83901725
1505 CB,52.43485128,4.83875415
1506 TX,52.43811068,4.8173907
1506 CM,52.44003242,4.82107895
2022 EB,52.39934485,4.65136989
2022 XR,52.39657797,4.64370745
2014 CP,52.37528155,4.61244167
2014 RK,52.37559251,4.61473772
2032 EA,52.38068717,4.64795007
2021 JC,52.39460974,4.64176961
2031 CD,52.38696235,4.65699029
2012 VD,52.37536504,4.6391418
2013 GE,52.38310328,4.62815123
2013 ZJ,52.37747329,4.62318763
2022 AA,52.39685214,4.64293825
2032 LM,52.38010945,4.6537808
2011 SN,52.38071114,4.6352629
2036 RJ,52.35224895,4.65376383
2013 BL,52.38664524,4.62891249
2034 AD,52.36509933,4.64457655
2034 LJ,52.36637219,4.64637907
2011 GT,52.38018054,4.63236485
2021 HM,52.39078965,4.64085887
1382 HK,52.31563827,5.02896008
1077 BA,52.34907597,4.88336257
1017 LB,52.36149964,4.89483501
1016 BC,52.36848485,4.88712087
1087 KA,52.35279646,4.9930933
1087 MN,52.34735118,5.00765719
1054 GZ,52.36060547,4.86960256
1069 KE,52.35237114,4.79626086
1033 NT,52.40816343,4.89854968
1017 WP,52.36121409,4.90221856
1075 CK,52.35357588,4.8649387
1087 AX,52.35945496,4.99149482
1015 BL,52.37851687,4.89095714
1075 AJ,52.35430589,4.86157501
1017 EA,52.36445628,4.9004549
1034 KV,52.40824815,4.92439734
1021 BM,52.38420013,4.91174375
1015 RG,52.37552397,4.88021795
1016 KE,52.37459311,4.88097577
1019 XA,52.37164938,4.94844577
1032 ED,52.39403869,4.9154737
1087 VV,52.35025081,5.01456004
1025 MS,52.40860582,4.93144871
1060 RJ,52.35095567,4.78705807
1017 NA,52.36706864,4.88591791
1082 BB,52.32372917,4.87223055
1019 JV,52.37269091,4.93750734
1069 NE,52.35337485,4.77671328
1011 PW,52.36621188,4.9018667
1016 HH,52.37121526,4.88245777
1104 MM,52.31278461,4.9684873
1087 JJ,52.35357348,4.99896624
1064 AB,52.3727111,4.83382114
1014 ZG,52.39356286,4.88024142
1106 HA,52.30249549,4.96924349
1103 MK,52.32087212,4.96600549
1081 HA,52.33103388,4.86581228
1054 LR,52.35745747,4.85799769
1066 WK,52.34358111,4.80414236
1066 DE,52.33832587,4.79514923
1022 LK,52.40540636,4.93436533
1054 GE,52.36239121,4.87729905
1015 PK,52.37647161,4.87934436
1077 DT,52.3488293,4.87514374
1016 BX,52.3706306,4.88651486
1051 AM,52.38217206,4.87494894
1018 ZL,52.36945834,4.92036158
1061 ME,52.37497657,4.83958594
1071 HG,52.35776441,4.87666035
1019 RK,52.37918192,4.92526529
1103 DS,52.31961954,4.9636538
1103 PP,52.32327873,4.98232182
1072 MK,52.35716899,4.89179611
1106 WS,52.29689828,4.99307385
1071 LJ,52.35659883,4.87850368
1082 MS,52.3363179,4.8738634
1082 GM,52.33235652,4.87888426
1031 HX,52.39392533,4.89817523
1054 ZA,52.36153594,4.86036443
1019 RR,52.37957935,4.92380739
1018 KZ,52.37045742,4.92684311
1086 VA,52.36439836,4.98144683
1021 LK,52.38152383,4.91133067
1018 MP,52.37022262,4.92414333
1018 TN,52.36475429,4.91374124
1018 DH,52.36505071,4.9147059
1071 AK,52.35985298,4.87677511
1094 NP,52.3586423,4.93845332
1071 GG,52.35825103,4.87613321
1013 MM,52.38439161,4.89491794
1075 KK,52.35049213,4.86258797
1015 RW,52.37702592,4.88404495
1071 WR,52.3531292,4.88110891
1031 KE,52.38703958,4.90357086
1018 LC,52.37059584,4.92593769
1031 KG,52.38625949,4.90403953
1013 SR,52.38837309,4.88001743
1012 VE,52.37640477,4.89184305
1077 NL,52.34857637,4.87274818
1017 GP,52.36422592,4.88716049
1055 DD,52.37922486,4.85440493
1018 LG,52.37238687,4.92707373
1087 EH,52.35729646,4.99650916
1068 VM,52.3661339,4.80766131
1011 JH,52.36843908,4.89887075
1013 RJ,52.39011215,4.88226143
1015 XN,52.38279535,4.88129582
1064 CR,52.37189535,4.83050289
1017 BA,52.36801935,4.88754808
1096 GG,52.33877421,4.91899347
1011 MG,52.36974421,4.90800326
1073 TS,52.3525851,4.89555868
1083 XD,52.33094543,4.88589928
1077 KP,52.34377564,4.8758155
1076 PX,52.34476011,4.86468978
1102 SW,52.31694715,4.94853487
1057 VG,52.36799587,4.85379019
1062 ER,52.34993889,4.84099681
1025 ZD,52.40385432,4.94280531
1072 SX,52.35148,4.88730543
1058 NH,52.35183873,4.85106828
1102 ST,52.31628114,4.94661132
1018 DT,52.36479349,4.904981
1013 VJ,52.39042558,4.87784127
1058 SK,52.35352283,4.84675114
1082 EP,52.32498755,4.87383822
1018 TB,52.3658369,4.91148795
1096 GD,52.34070074,4.91873624
1057 BH,52.36831474,4.850227
1015 SV,52.37547536,4.88133843
1019 VK,52.3691841,4.95204736
1051 KX,52.3853081,4.87286174
1019 AG,52.3696234,4.95389573
1025 DZ,52.40358681,4.93772616
1096 DS,52.34094761,4.92221396
1094 JZ,52.36258061,4.93290872
1053 BG,52.36680173,4.86542745
1032 LL,52.3962884,4.90463875
1077 BP,52.34915898,4.87121994
1098 BP,52.35545348,4.93003846
1072 LC,52.35457614,4.89065919
1093 ED,52.36288344,4.9239871
1092 AM,52.35862903,4.92028223
1083 DA,52.32557116,4.88140001
1078 AC,52.34905936,4.90635081
1017 CD,52.36520847,4.89691427
1018 DE,52.36650234,4.91104222
1033 RD,52.40177765,4.89241118
1033 WW,52.40198956,4.89173921
1079 RH,52.33768489,4.89510143
1076 DT,52.34578701,4.85386349
1078 DN,52.34667384,4.89444268
1083 KD,52.32795238,4.8876312
1074 GZ,52.35110469,4.90743337
1016 AD,52.371765,4.88793367
1079 LX,52.3417512,4.91061432
1078 NT,52.34359759,4.89730424
1108 GZ,52.30818397,4.98558549
1091 BS,52.35739122,4.90926368
1075 CP,52.35261413,4.86123591
1078 MT,52.34544629,4.89827904
1091 CW,52.35699164,4.91117977
1015 DT,52.37668115,4.8853744
1015 HB,52.37867627,4.88044921
1013 SZ,52.38836412,4.8804557
1059 VS,52.34838906,4.84933253
1018 MX,52.37017553,4.91834255
1071 PG,52.35425676,4.87368413
1087 KN,52.35206013,5.00211581
1031 KB,52.38706609,4.90303902
1058 GZ,52.35944006,4.85041874
1011 LE,52.37062917,4.90200568
1015 AD,52.37682678,4.89129184
1091 TJ,52.35190706,4.91284683
1018 BT,52.36884816,4.91637252
1061 DL,52.37893185,4.84234679
1015 MV,52.38018303,4.88748426
1071 JH,52.35579604,4.87062503
1016 HV,52.36727555,4.88288781
1016 CG,52.36909357,4.88639478
1073 VW,52.35689592,4.89651949
1078 XB,52.34373606,4.89481218
1102 TD,52.31809409,4.94345095
1018 KA,52.3732876,4.92091828
1018 GJ,52.36289084,4.91539915
1017 BM,52.3663546,4.89085804
