1065 VL,52.3623447692561,4.8315053624277
1087 AZ,52.3591286640759,4.9914697753817
1083 CX,52.3275763977108,4.885970905612
1025 AS,52.4002935459811,4.9476968090771
1098 TD,52.3514006259061,4.9457894327859
1063 CS,52.378711071804,4.83209789779
1019 SE,52.3787099339355,4.9257347875929
1018 LL,52.3713512661743,4.9285966848548
1017 PH,52.3649399357459,4.8816790962579
1025 TT,52.3997112905958,4.9319484474281
1007 EH,52.3777789512013,4.9055895401203
1060 SL,52.3459088510393,4.7853136357281
1012 MC,52.3767323712433,4.8965927617385
1018 CX,52.3681330786934,4.913073257943
1183 TA,52.3215827539875,4.8938329693507
1023 XW,52.3934576749717,4.9386984314956
1013 LX,52.3856666048511,4.885096588515
1072 VG,52.3553478458411,4.8875236441382
1078 AZ,52.348055204957,4.8883910675419
1067 SV,52.3695091383894,4.7792710608282
1063 EB,52.3839114727955,4.834232354811
1011 BP,52.3727648836771,4.9060004296895
1031 BB,52.3901318497414,4.9134696564561
1090 AJ,52.3773739196586,4.8936160338634
1014 DC,52.3864587584094,4.8698744071884
1034 BT,52.4052069289699,4.9100297794674
1059 CD,52.340896480194,4.8454466347898
1082 NT,52.3317579958954,4.8799433333972
1033 KX,52.4108855935177,4.9005904916521
1018 HC,52.3598376211161,4.9062252206036
1064 EE,52.3730742869009,4.8281118144642
1035 SE,52.4206178288988,4.9045177202209
1019 LC,52.3772929145214,4.9387762373599
1057 VC,52.366092082016,4.8547547321522
1076 KP,52.3440582757005,4.8625355656415
1064 JZ,52.3782574138185,4.8174796333612
1077 EC,52.3492523010391,4.8812232903856
1013 LN,52.3850563069745,4.8867417971428
1017 CJ,52.3652601216482,4.8998299309435
1073 RW,52.3519729179888,4.9009332976781
1017 XE,52.3596331057033,4.8930921370858
1087 BC,52.3600105839129,4.9900809274855
1018 WN,52.362987779391,4.9091003561091
1057 CE,52.3692102892271,4.8526805315168
1053 ZZ,52.3706903211957,4.8734394428968
1068 RP,52.3547691475061,4.8034980647757
1056 XZ,52.3767431912559,4.8615050926968
1077 SH,52.3464850914042,4.8703330625224
1025 TP,52.399000017731,4.9302623705319
1064 RM,52.3764081639631,4.82865931403
1062 BX,52.3614010419977,4.8394058361778
1095 EK,52.361406737106,4.9419347054851
1095 TR,52.3653853118116,4.9419433729296
1040 AJ,52.3972083277456,4.8540338594797
1013 GH,52.3802574147754,4.8929531466946
1065 BH,52.3589037184876,4.8324536016891
1096 AJ,52.3373136718696,4.9363041844843
1061 AW,52.3655554175052,4.8360762033091
1066 PC,52.3484494554182,4.8065758063478
1067 XB,52.3809455322939,4.7969949082579
1072 EH,52.3550188369985,4.8926836226774
1091 CC,52.3570556432963,4.908929889238
1087 JH,52.3532568337918,4.9998405975252
1025 AB,52.4017018632547,4.9484270435794
1011 KN,52.3678361108629,4.896932527073
1025 RA,52.3935401748884,4.9268841485593
1031 KT,52.384138222527,4.9012961369317
1051 EN,52.3832771803372,4.8720837366322
1072 TC,52.3519184675729,4.8907544047997
1021 HT,52.3833725451541,4.9141900738119
1025 XJ,52.3980305680117,4.9428842452966
1053 VX,52.3656990563497,4.8709984080639
1097 DN,52.345942049562,4.9187917639762
1091 DN,52.3602556338247,4.9136151193722
1047 BJ,52.412736501999,4.7607999499366
1017 BV,52.3654504706496,4.8925464198799
1018 LJ,52.3727251828758,4.9237182158056
1015 MR,52.3782541835216,4.8816689247228
1060 CN,52.3794051013847,4.8541536124065
1071 KS,52.3528065957641,4.8782130798944
1018 XP,52.3623689342681,4.9051868670401
1015 GC,52.3798831258575,4.8889965069242
1066 JB,52.3433303177657,4.8177730383566
1078 AK,52.3482203073803,4.9003651858797
1025 GP,52.3958846304927,4.9411560212733
1011 NH,52.368924139674,4.9034523621703
1012 TA,52.3774187834587,4.8933161657246
1086 ZE,52.3609336085688,4.9768623367028
1087 ML,52.3487310308208,5.006833077935
1055 BP,52.3775283152642,4.8503623850434
1076 LS,52.3436801703642,4.8642007407206
1079 GJ,52.3434673556013,4.902773473571
1051 MB,52.3776026704071,4.8703790361235
1035 CV,52.4173171293523,4.8890883258803
1034 NT,52.4125496108231,4.9231314620295
1035 EA,52.4165070515447,4.8901422869926
1091 BJ,52.3582827203039,4.9111341940443
1017 VG,52.3603246516658,4.8953960787466
1056 TB,52.3731781524803,4.8532634928975
1066 XR,52.351222795229,4.8284458112217
1064 GM,52.3740581074693,4.8241014304211
1054 PW,52.3642662830665,4.8695531395384
1066 EA,52.3460599253353,4.8263381961323
1017 DR,52.364277334466,4.8912243548538
1064 KN,52.3777863860653,4.8125364302012
1093 TV,52.3632533290516,4.9246856779933
1058 JC,52.3551316905565,4.8527422457701
1055 ZP,52.384629638159,4.8542013899953
1073 XT,52.3571015586255,4.8933504867602
1060 CC,52.3794051013847,4.8541536124065
1016 XA,52.3680297143942,4.8791726100418
1060 NS,52.3519667774256,4.7718235200559
1057 PV,52.3646765169015,4.8520195893575
1024 HL,52.3957668906937,4.9589334328717
1034 DK,52.406971165052,4.9182677771128
1066 PS,52.3480557766153,4.8058319650978
1063 NN,52.3811057533701,4.8133173707508
1091 CW,52.3570529582881,4.9113818972243
1025 HZ,52.3965074306297,4.9393070380025
1087 NJ,52.346178545042,5.0111184125208
1025 NM,52.3931057115227,4.9298006718832
1081 BM,52.3263233549426,4.8637068801859
1071 ZG,52.3566154724918,4.8759098218217
1073 HB,52.3507689341614,4.8972871649525
1018 PJ,52.3711669314089,4.9309087225141
1064 AP,52.3744056142598,4.8322889569964
1093 TS,52.363204490101,4.9245089631359
